==PROF== Imported kernel demangled names from /root/.config/NVIDIA Corporation/ncu-kernel-renames.yaml
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","6.99",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.78",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","78,966",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","4.21",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","0.21",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","44.29",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","43.56",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","0.38",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","7,635.55",
"0","34877","nbody","127.0.0.1","compute_accel_tiled(const float *, const float *, const float *, const float *, float *, float *, float *, int, float, float)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","4.21",
